institution_code,institution_name
41605,Sala Cuna Y Jardín Infantil Tompato
41606,Jardín Infantil Y Sala Cuna Pedregal Ii
41608,Jardin Infantil Lomas De Baquedano
41609,Gotita De Agua
41611,Escuela Especial De Lenguaje Palabritas Santa María De Los Ángeles
41612,Escuela Especial De Lenguaje Pichintun
41614,Sala Cuna Y Jardin Infantil Universidad De Talca
41615,Jardin Infantil Y Sala Cuna Grandes Pequeños
41616,Escuela Especial De Lenguaje Bosque Encantado
41618,Sala Cuna Y Jardin Infantil Mi Pequeño Mundo
41694,Centro  Vitamina Ciudad Empresarial
41619,Escuela De Lenguaje Palabritas
41620,Centro Vitamina Estoril
41621,Sala Cuna Y Jardin Infantil Pequeño Mundo Feliz
2234,Colegio Jesus Andino
41622,Sala Cuna Y Jardin Infantil Pequeño Mundo Feliz
41623,Jardín Infantil Piukewen
41626,Jardín Infantil Y Sala Cuna María Fernandez
41627,Sala Cuna Y Jardin Infantil La Esperanza
41628,Sala Cuna Y Jardin Infantil El Progreso
41629,Sala Cuna Y Jardín Infantil Domeyko
41631,Sala Cuna Y Jardín Infantil Ubuntu
41633,Sala Cuna Y Jardin Infantil The Little Prince
41634,Sala Cuna Y Jardin Infantil Parque Los Barrios
41635,Escuela Especial De Lenguaje Agua Sol Las Rastras
41636,Sala Cuna Y Jardin Infantil Caupolican
41637,Sala Cuna Y Jardin Infantil Pinceladas De Amor
41639,Jardin Infantil Y Sala Cuna Oso Yogui
41640,Sala Cuna Y Jardin Infantil Genaro Arias
41642,Jardin Infantil Y Sala Cuna  Abracadabra 2
41643,Sala Cuna Y Jardin Infantil Garcia Hurtado
36636,Los Artesanitos
36637,J.S.R. La Platina
41647,Escuela Del Lenguaje Ruka Ayelen
41649,Escuela Hospitalaria De Galvarino
41650,Centro  Vitamina El Llano
41651,Villa Don Joaquín
41652,Sala Cuna Y Jardin Infantil Charlie Brown
41653,Jardin Infantil Y Sala Cuna Snoopy
41654,Aula Hospitalaria Hospital Clínico Magallanes
41659,Sala Cuna Y Jardin Infantil Morita
41660,Sala Cuna Y Jardin Infantil Juan Gomez Millas
41661,Jardín Infantil Y Sala Cuna Personitas
41662,Sala Cuna Y Jardin Infantil Mundo De Colores
41663,Jardin Infantil Andalue
41664,Sala Cuna Y Jardin Infantil Pelusitas Play And Learn House
41667,Sala Cuna Y Jardin Infantil Girasol
41670,Sala Cuna Y Jardin Infantil El Vergel
41671,Jardín Infantil Y Sala Cuna Los Parrones
41677,Jardín Infantil Y Sala Cuna Salamanca Del Choapa
41679,Sala Cuna Y Jardin Infantil El Manzano
41684,Sala Cuna Y Jardin Infantil San Luis Junji
41685,Sala Cuna Y Jardin Infantil Galilea F Junji
41688,Centro  Vitamina La Florida
2329,Liceo Ignacio Carrera Pinto
41691,Colegio Alcázar
41692,Sala Cuna Y Jardin Gualda Palma
41693,Sala Cuna Y Jardin Hidra
41696,Sala Cuna Y Jardin Infantil La Obra
41697,Jardín Infantil Y Sala Cuna Semillitas De Araucaria
41698,Sala Cuna Y Jardin Infantil Cangurito
41699,Centro Educativo Remolino Spa
41700,Jardin Infantil Y Sala Cuna Las Vegas
41701,Colegio Patagonia
41702,Colegio Preston School
41703,Jardin Infantil Santa Rita
41687,Bosque Colores Jardín Infantil y Sala Cuna
41668,Kids Way Jardín Infantil y Sala Cuna
41704,Sala Cuna Y Jardin Infantil Chirimoya Alegre
41706,Sala Cuna  Y Jardin Infantil Chicos Del Futuro
41707,Sala Cuna Àngel
41708,Sala Cuna Y Jardín Infantil Fantasías De Colores
41709,Jardin Infantil Y Sala Cuna Magallanes
41710,Sala Cuna Y Jardin Infantil Rocoanpi
41711,Sala Cuna Y Jardin Infantil Lajep Spa
41712,Colegio Comunitario Enlace
41714,Jardin Infantil Y Sala Cuna Petits Mousquetaires
41715,Sala Cuna Y Jardín Infantil La Castilla
41716,Escuela De Lenguaje Tierra De Niños
41717,Jardin Infantil Y Sala Cuna Ecokuna
41718,Sala Cuna Y Jardin Infantil Bulnes Centro
41720,Jardin Infantil Puerto Williams
41721,Sala Cuna Y Jardin Infantil Chacabuco
41724,Centro  Vitamina San Carlos De Apoquindo
41741,Jardin Infantil Y Sala Cuna El Mundo De Winny
41745,Sala Cuna Y Jardín Infantil Makenke Aike
41746,Jardin Infantil Montessori San Andrés Aconcagua
41747,Siete Enanitos
41748,Jardín Infantil Cuna De Cóndores
41750,Sala Cuna Y Jardin Infantil Aguamiel
41751,Jardin Infantil Deep Sea
41752,Sala Cuna Y Jardin Infantil Pequeña Mision
41754,Sala Cuna Y Jardin Huepil (La Herencia)
41756,Jardin Infantil Millapi
41757,Sala Cuna Y Jardin Infantil Don Felipe
41758,Jardin Infantil Y Sala Cuna Mundo Encantado
41760,Alfalfa
41761,Los Chungungos
41759,Smile Garden Sala Cuna y Jardin Infantil 
41764,Aula Hospitalaria Domiciliaria Mejillones
41766,Sala Cuna Y Jardin Infantil Costanera Sur
41768,Jardin Infantil San José
41771,Villa Los Castaños
41772,Jardin Infantil Alfalfa
41773,Escuela Basica Colegio Particular Condores De Linderos
36772,Santa Inés
36773,J.S.R. Quiriquina
36774,J.S.R. Selva Negra
36775,Las Abejitas
36778,Rayo De Luna
36779,Verde Amanecer
36781,El Conejín
36782,Angorita
36783,San Miguel
41775,Sala Cuna Y Jardin Infantil Crucero
41776,Jardin Infantil Santiago Natino
41840,Sala Cuna Y Jardín Infantil Aguaymanto
41777,Jardin Infantil Y Sala Cuna Reconquista
41778,Jardín Infantil Balú Limitada
41779,Jardín Infantil Y Sala Cuna Libertad Bajo Las Estrellas
41780,Colegio Alicanto
41781,Jardin Infantil Eco-Bambu
41782,Jardin Infantil Y Sala Cuna Purén
41786,Sala Cuna Nido De Cóndores
41787,Jardin Infantil Y Sala Cuna Las Golondrinas
41789,Jardín Infantil Mandarina
41790,International Garden Pre-School
41791,Colegio The Almondale School Valle
41793,Escuela Especial De Lenguaje Semillas De Palabras
41794,Escuela Premilitar Pequeños Heroes De Laconcepcion
41795,Boqui Montessori
41797,Jardin Infantil Pulgarcito
41800,Escuela Aula Hospitalaria Curico
41806,Sala Cuna Y Jardin Infantil Calle 36
41807,Instituto De Enseñanza Primaria Profesor Paulo Alvarez
41808,Parque Pulmahue
41809,Jardin Infantil  Y Sala Cuna Pimboli
41812,Escuela Especial De Lenguaje Mi Mundo Ecologico
36776,J.S.R. Las Hormigas
41774,Jump Preschool
41878,Jardin Infantil Poki Play
41814,Colegio Las Rastras
41815,Centro  Vitamina Napoleon 2
41818,Centro  Vitamina San Miguel 3
41819,Centro  Vitamina Alameda
41821,Escuela Especial De Lenguaje El Rincon De Los Sueños
41822,Escuela Especial De Lenguaje Los Tigritos
41823,Escuela Especial De Lenguaje El Gato Y La Luna
41825,Sala Cuna Y Jardin Infantil Litle Bany Preschool
41826,Sala Cuna Dr Toñito
41827,Sala Cuna Y Jardin Infantil Centro Vitamina Baquedano
41828,Jardin Infantil Caracola
41829,Sala Cuna Y Jardin Infantil Magia Del Saber
41830,Los Avellanitos
41831,My Learning
41832,Parque Costanera Ii
41833,Escuela De Lenguaje Infante
41835,Jardin Infantil  Tia Marcela
41836,Jardin Infantil  Y Sala Cuna  Edukids
41838,Jardin Infantil Valle De Luz
41839,Centro  Vitamina Ñuble
36856,Rayo De Luz
36857,J.S.R. La Generala
41841,Sala Cuna Y Jardin Infantil Francisco De Asis
41842,Jardín Infantil Y Sala Cuna Pequeño Girasol
41843,Jardin Infantil La Hormiguita
41844,Jardin Infantil Micifuz
41845,Colegio Boston College Laguna Del Sol
41846,Ceia Inapewma La Serena
41847,Jardin Infantil Mis Pollitos
41849,Jardin Infantil Ecoedro
41850,Sala Cuna Y Jardin Infantil Mi Granja
41852,Sala Cuna Y Jardín Infantil Sueños De Niñez
2705,Escuela Trinidad
41853,Luz De Luna
41855,Jardin Infantil Little Stars
41860,Jardin Infantil Y Sala Cuna Huellitas
41861,Jardin Infantil Y Sala Cuna Los Pataguitos
41862,Escuela Especial De Lenguaje Castillo Del Valle
41863,Los Lilium
41864,Sala Cuna Y Jardin Infantil Tamborcito
41868,Jardin Infantil Growing Up
41870,Green Apple Servicios Educativos Spa
41869,Jardín y Sala Cuna Greenapple - Sede Ñuñoa
41875,Sala Cuna Pequeños Artistas
41880,Jardín Infantil Mi Pequeño Mundo
41881, Sala Cuna Gabriela Mistral
41883,Sala Cuna Y Jardin Infantil  Amanecer
41887,Sala Cuna Y Jardin Infantil Santa Laura
41888,Escuela Hospitalaria Chiloe
41889,Jardin Infantil Y Sacal Cuna Yungay
41892,C.E.I.A. Colegio Forjando Futuro
41897,Sala Cuna Y Jardin Infantil Las Quintas
41899,Colegio San Jorge
41900,Sala Cuna Y Jardín Infantil Fantasía
41902,Sala Cuna Y Jardín Infantil  Hammarskjold
41904,Centro Vitamina Mall Plaza Oeste
41907,Sala Cuna Y Jardin Infantil Querubines
41908,Jardin Infantil Y Sala Cuna Little Forest
41909,Sala Cuna Jardin Infantil Piolin
41910,Bicentenario
41911,Escuela De Lenguaje Rucakuyén
41912,Jardin Infantil Montessori Aliwen
41913,Sala Cuna My Little Home
41914,Sala Cuna Y Jardin Paso A Paso
41916,Escuela Hospitalaria San Antonio
41917,Escuela Hospitalaria San Francisco
41919,Colegio Hodgkinson
41921,Jardin Infantil Bambu
41923,Sala Cuna Y Jardin Infantil Little Smiles
41925,Jardin Infantil Waldorf Gabriela Mistral
41926,Jardin Infantil Y Sala Cuna Sueños Magicos
41928,Sala Cuna Hospital Regional De Copiapó
41930,Jardin Infantil Green Garden
41931,Escuela De Lenguaje Renace
41933,Jardin Infantil Sagrada Familia
41935,Jardin Infantil Y  Sala Cuna Vientos  De Playa Ancha
41936,Sala Cuna Y Jardin Infantil La Gamboina
41877,Growing Tree Jardín Infantil y Sala Cuna
41895,Sala Cuna Y Jardin Infantil Huellas
41884,Mahay Montessori Jardín Infantil y Sala Cuna
41937,Crear Jardines Infantiles Sede Rosa Ohiggins
41938,Jardín Infantil Capullitos De Calafate
41940,Sala Cuna Y Jardín Infantil Valle Nevado
41942,Sala Cuna Y Jardín Infantil Mis Primeros Pasos
41947,Escuela Hospitalaria San Camilo
41948,Sala Cuna Y Jardin Infantil  Amazing Center
41949,Centro Vitamina Huechuraba
41950,Sala Cuna Y Jardin Infantil El Ingenio
36995,Los Copihues
36996,Papelucho
36997,Antu - Rayén
37090,Mi Refugio
37091,Mi Ruca
37092,Pillín
37093,S.C. Angelitos
37094,Mi Mundo Mágico
37216,San Gregorio
37300,Cristo Resucitado
37302,Sargento Candelaria
37303,Entre Cerros
37304,Bettemburgo
37305,Nuestra Señora De La Esperanza
37306,Javiera Carrera
37307,Marta Ross De Edwards
5625,Escuela Truf-Truf.
37308,Arcoíris
37309,Millaray
37383,Nuevo San Bernardo
40260,Instituto Ibero Chile
37435,Pachamama
41162,Centro Vitamina Nueva Costanera
40321,Colegio De Adultos Brilla El Sol De La Serena
41165,Centro Vitamina Sazie
41152,Centro Vitamina Concha Y Toro
41153,Centro Vitamina Ahumada
41173,Ceia Libre Ser Mistraliano
41345,Sala Cuna Y Jardín Infantil Margot Loyola
41346,Jardin Infantil Y Sala Cuna Rayito De Luz
41501,La Peña
41502,Jardín Infantil Y Sala Cuna Las Abejitas De Rayen
41503,Escuela Especial De Lenguaje El Universo En La Nuez
41505,Jardin Infantil Rucalem
41918,Pangui Sala Cuna y Jardin Infantil
41680,Jardín Infantil Kuruf-Kuraf
41673,Jardin Infantil  Y Sala Cuna Mis Colores
41674,Sala Cuna  Y Jardin  Infantil Apumanquito
41675,Sala Cuna Y Jardin Infantil Osorno Centro
41676,Los Bloques
41678,Jardin Infantil La Madriguera
41802,Jardín Infantil Y Sala Cuna Exploradores Del Maipo
3,Esc. Pedro Vicente Gutierrez Torres
30,Escuela Dr. Ricardo Olea Guerra
5627,Escuela Laurel Huacho
43,Jardin Infantil Cepillin
45,Colegio Italiano Santa Ana
47,J.  I. Kurumi
49,Jardin Infantil Padre Luis Gallardo
55,Jardin Infantil Montessori Garden
56,Colegio San Marcos De Arica
69,Junior College
73,Escuela Valle De Cobija
52,Liceo Bicentenario Domingo Santa Maria
83,Escuela Cota Cotani
88,Escuela Alcerreca
58,Jardin Infantil Petete J.M. Borgoño
105,Centro De Capacitacion Laboral
129,Liceo Superior Gabriela Mistral
130,Colegio North College
131,Colegio Escasce
133,Colegio Adventista De Iquique
134,Liceo Atenea
136,J.  I.  Capullito
139,Jardin Infantil Conejito
144,Colegio Iquique Young School
132,Colegio Bajo Molle
106,Instituto Del Mar Almirante Carlos Condell
127,Liceo María Auxiliadora  Iquique
102,Escuela Educación Especial Flor Del Inca
186,Escuela Basica Enquelga
158,Escuela Chiapa
207,Esc. Especial Pedro Aguirre Cerda
208,Colegio Bicentenario Sagrada Familia
222,Centro Educ.Integral De Adultos C.E.I.A
238,Escuela Diferencial Loa
253,Colegio Adventista De Calama
254,Fundacion Educacional Colegio Nuestra Señora De Ayquina
255,Colegio Ejercito De Salvacion
256,Instituto Obispo Silva Lezaeta
257,Colegio Chuquicamata
259,Esc. Parv. Jesus De Nazareth
262,Escuela De Parvulos Mickey Mouse
279,Liceo Industrial Eulogio Gordo Moneo
280,Liceo Comercial Jerardo Munoz Campos
282,Liceo A. Rendic I. Anexo C. Rehabilit. Social
283,Liceo Tecnico Antofagasta
284,Liceo De Hombres De Antofagasta Mario Bahamonde Silva
285,Liceo Bicentenario Marta Narea Diaz
286,Liceo La Portada
291,Escuela Padre Gustavo Le Paige Walque
292,Escuela Republica De Italia
293,Escuela Jose Papic Radnic
294,Escuela Profesora Ljubica Domic Wuth
296,Escuela Republica De Los Estados Unidos
297,Escuela Alcalde Maximiliano Poblete
298,Escuela Dario Salas Diaz
301,Escuela Romulo J. Pena Maturana
302,Escuela Juan Lopez
303,Escuela Republica Argentina
304,Liceo Bicentenario Andres Sabella
305,Escuela Humberto Gonzalez Echegoyen
306,Escuela Huanchaca
307,Escuela De Parvulos Marcela Paz
310,Escuela Claudio Matte Perez
311,Esc Diferencial Juan Sandoval Carrasco
312,Escuela Ecuador
313,Escuela Arturo Prat
315,Escuela Heroes De La Concepcion
5635,Escuela Tromen
316,Escuela Las Americas Profesor Justo Valladares Orellana
317,Escuela Las Rocas
318,Escuela Edda Cuneo Donnagio
319,Escuela La Bandera
322,Escuela General Manuel Baquedano
324,Escuela Fundacion Minera Escondida
326,Escuela Santiago Amengual B.
330,Escuela De Parvulos Los Pinguinitos
332,Escuela Gabriela Mistral
333,Escuela De Parvulos Blanca Nieves
335,Colegio Misionero Jose Lancaster
336,Liceo Experimental Artistico-Aplicacion
337,Colegio Santa Teresita
341,Colegio Adventista De Antofagasta
342,Colegio Ingles San Jose
343,Escuela Presbiteriana
344,Colegio Santa Emilia
349,Esc. Parv. Las Ardillitas 1
350,Colegio Lidia Moreno
352,Esc. Parv. Papelucho
354,Col. Kid's School
355,Colegio Binacional Chileno Americano De Antofagasta(Ex Ins. Chileno Norteamericano Cultura)
356,Colegio Corazon De Maria
357,Col. San Luis
370,Escuela Estacion Baquedano
371,Escuela Caracoles
372,Liceo Politecnico Jose Miguel Quiroz
373,Liceo Juan Cortes-Monroy Cortes
374,Escuela Hogar Victoriano Quinteros Soto
375,Escuela Victor Carvajal Meza
377,Escuela Paranal
340,Centro Tratamiento Integral Rayito De Sol
557,Escuela De Saturno
383,Escuela Básica Diferencial José Luis Olivares Arancibia
390,Escuela Coeducacional Particular
392,Liceo Diego De Almeida
397,Liceo Técnico Profesional Edwin Latorre Rivero
404,Escuela Educación Diferencial María Luz Lanza Pizarro
2755,Escuela Maria Olga Figueroa Leyton
2756,Escuela Diego Portales P.
2758,Colegio Multicultural Rayen Mapu
5518,Esc. Basica Conunhuenu
5520,Esc. Basica Ipinco Alto
5521,Esc. Basica Quilaco
5522,Esc. Basica Huitranlebu
5523,Escuela Pellahuenco
5524,Esc. Basica El Lingue
5525,Esc. Basica Caupolican
5529,Escuela Particular Agua Santa
5532,Escuela Particular Trulauquen
5533,Escuela Particular San Bernardo
1063,Escuela
6545,Escuela Particular Chango
10834,Colegio Marambio
11348,Colegio De Maria
8650,Colegio San Benildo
16477,Colegio Aquelarre
20260,Colegio Filadelfia
20308,Colegio Alterra
24897,Colegio Farmland School
31344,San Martin De Porres
35297,Eluney
33110,Piolin
40189,Colegio Cabo Alto
429,Liceo Católico Atacama
430,Liceo Politécnico Belén
431,Liceo Sagrado Corazón
433,Colegio Adventista De Copiapó
434,Escuela San Vicente De Paul
437,Escuela Técnico Profesional
440,Colegio Parroquial Padre Negro
456,Escuela Educación Diferencial Luis Iriarte Iriarte
478,Liceo Santa Marta
479,Liceo San Francisco
492,Colegio Particular English College
506,Escuela De Los Perales
529,Colegio Manuel Rodriguez
563,Colegio La Laja
565,Colegio Adventista La Serena
566,Colegio Isabel Riquelme
567,Colegio San Francisco Coll
568,Colegio San Antonio
570,Colegio Elena Bettini
571,Esc.Espec.Los Pensamientos De Juan Xxiii
573,Escuela Particular Teresa Videla De G
574,Escuela Industrial Salesiana San Ramon
575,Colegio Providencia
579,Colegio Seminario Conciliar
580,Colegio Geronimo Rendic
581,Escuela Experimental De Musica Jorge Peña Hen
582,Colegio Andres Bello
583,Colegio Sagrados Corazones
585,Colegio The International School
587,Colegio Serena
589,Colegio Santo Domingo
590,Colegio Particular San Jose
591,Colegio Ingles Catolico
532,CEIA Ester Villarreal Castillo
623,Centro Laboral Jean Piaget
624,Escuela Diferencial Juan Sandoval C.
638,Escuela De Camarones
646,Colegio Bernardo O´higgins
647,Colegio Manuel Montt
648,Colegio Santa Marta
649,Colegio Particular Gabriela Mistral
655,Colegio Particular San Ignacio
665,Liceo Carlos Roberto Mondaca Cortes
650,Escuela Particular Metodista
690,Liceo Bicentenario De Excelencia Colegio Antonio Varas
705,Liceo Bicentenario De Excelencia  Politecnico De Ovalle
706,Colegio Fray Jorge
707,Escuela Basica Helene Lang
708,Escuela Antonio Tirado Lanas
709,Escuela Basica Oscar Araya Molina
710,Escuela Basica Jose Tomas Ovalle B.
711,Escuela Guardiamarina Ernesto Riquelme V
712,Escuela Básica Arturo Alessandri Palma
713,Escuela Arturo Villalon Sieulanne
714,Escuela Basica Vista Hermosa
715,Escuela Basica Bernardo O¦Higgins Riquelme
716,Esc.Padre Joseph Benedikt Stegmeier
718,Escuela Marcos Macuada Ogalde
719,Colegio Yungay
722,Esc. Heberto Velazquez Velazquez
723,Escuela Villorrio El Talhuen
724,Escuela Basica Caleta El Maiten
725,Escuela El Crisol
726,Escuela Quebrada Seca De Sotaqui
729,Escuela Basica Los Olivos
730,Escuela Basica Lucia Nunez De La Cuadra
731,Escuela El Trapiche
733,Escuela Padre Damian Heredia
735,Escuela La Quiroga
737,Escuela Basica Valentin Letelier
740,Escuela Pedro Enrique Alfonso Barrios
743,Escuela Carachilla
744,Escuela Oruro
745,Escuela La Higuera De Paloma
746,Escuela El Sauce
747,Escuela Cerro Tamaya
749,Escuela Tranque Recoleta
750,Escuela Elvira Del Carmen Ochoa Aviles
752,Escuela Valle Hermoso
753,Escuela Básica Juan Pablo Artigues Penafiel
754,Escuela La Araucana
755,Escuela Canelilla
756,Escuela Santa Catalina
757,Escuela Basica El Guindo
758,Escuela Cordillera
759,Escuela Basica Gaspar Cabrales
760,Escuela Las Lomas De Punilla
762,Escuela Caleta El Toro
763,Colegio San Juan Bautista
766,Colegio Santa Maria Eufrasia
767,Colegio Particular Gabriela Mistral
768,Colegio La Providencia
770,Colegio Amalia Errazuriz
771,Escuela Particular El Arrayan
772,Liceo Agricola De Ovalle Tadeo Perry Barn
773,Escuela Samo Alto
774,Colegio Pichasca
802,Liceo Bicentenario De Excelencia Liceo Presidente Eduardo Frei Montalva
803,Esc.Concentracion Fronteriza De Tulahuen
804,Escuela Basica Wenceslao Vargas
806,Escuela Frontera Las Ramadas
807,Escuela El Maiten
809,Escuela De Huanilla
812,Escuela Sol De Las Praderas
816,Escuela Gustavo Contreras Castro
817,Escuela Nueva Esperanza De Pejerreyes
818,Escuela Los Clonquis
819,Escuela Buenaventura
820,Escuela Sol Del Cuyano
821,Escuela De Flor Del Valle
822,Escuela Juntas
824,Escuela Heroes De Chile
825,Escuela Basica Pablo Neruda
826,Escuela Basica Hacienda Valdivia
827,Colegio Rio Grande
833,Escuela Santa Bernardita
835,Escuela Carmela Prat
836,Escuela Ines De Suarez
837,Escuela Esperanza De Huana
838,Escuela Profesor Manuel Ortiz Quintana
839,Escuela Chilecito
843,Escuela Los Perales De Campanario
844,Escuela Particular Cerrillos De Rapel
845,Liceo Samuel Roman Rojas
847,Escuela Basica America
848,Escuela Alejandro Chelen Rojas
849,Escuela Basica Juanita Fernandez Solar
850,Escuela Juan Luis San Fuentes
985,Escuela Basica Asiento Viejo
851,Escuela Basica Arturo Perez Canto
852,Escuela Basica Pedro De Valdivia
859,Escuela Rebeca Matte De Iniguez
862,Escuela Estrella De Belen
864,Escuela Basica Violeta Parra Sandoval
865,Escuela Basica Daniel Barros Grez
868,Escuela America De Sur
869,Escuela Basica Rebeca Ponce De Leon V.
870,Escuela Basica Camilo Henriquez Gonzalez
871,Escuela Basica Luis Enrique Bou Perez
872,Escuela Basica Rosita Ohiggins
875,Escuela Basica Pedro Lira Rencoret
876,Escuela Basica Claudio Matte
879,Escuela Basica Benjamin Vicuna Mackenna
886,Escuela La Variola
887,Escuela Basica Caupolican
908,Escuela Tabali
909,Escuela Los Azahares De Cerro Blanco
910,Esc.Basica San Antonio De La Villa
911,Escuela Los Trigos
914,Escuela Pena Blanca
857,Escuela Los Morales
915,Escuela Marcos Rigoberto Pizarro Araya
917,Escuela Rincon De La Calera
923,Escuela El Maqui De Quile
924,Escuela Los Acacios
925,Escuela Basica Villa Los Quiles
